iteration,i,j,Omega_curr,B_before,B_after,ell_before_B,B_ij_before,B_ji_before,delta_ij,delta_ji,chosen_direction,chosen_delta,B_ij_after,B_ji_after,ell_after_B,ell_after_Omega,B_improved,Omega_improved,B_contribution,Omega_contribution
189,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.6575603 ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.465204456451079,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.465204456451079,4.465204456451079,True,True,0.0,0.0
190,1,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.6575603 ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.465204456451079,3.0001755497131253,0.0,3.0001755497131253,0.25441397255574666,ij,3.0001755497131253,3.0001755497131253,0.0,4.465204456451079,4.465204456451079,True,True,0.0,0.0
191,3,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.6575603 ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.465204456451079,0.0,0.48851965392421737,0.000602454693673985,0.48851965392421715,ji,0.48851965392421715,0.0,0.48851965392421715,4.4652044564510796,4.4652044564510796,False,True,8.881784197001252e-16,0.0
192,2,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.6575603 ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.4652044564510796,0.0,2.0080964683145375,0.0,2.0080964683145375,ji,2.0080964683145375,0.0,2.0080964683145375,4.4652044564510796,4.4652044564510796,True,True,0.0,0.0
193,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.6575603 ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.4652044564510796,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.4652044564510796,4.4652044564510796,True,True,0.0,0.0
194,3,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.6575603 ]]","[[ 0.         -0.00631214  2.00809647  1.96285056]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  2.02892681]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.4652044564510796,0.0,1.9628505563523828,0.0,2.028926805007344,ji,2.028926805007344,0.0,2.028926805007344,4.464422540964201,4.464421928934215,True,True,-0.0007819154868782263,-6.12029986690743e-07
195,1,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.64871283]]","[[ 0.         -0.00631214  2.00809647  2.02892681]
 [ 0.          0.          3.00017555  2.39630322]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  2.02892681]
 [ 0.          0.          3.00017555  2.49473766]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.464421928934215,2.396303219408803,0.0,2.4947376629551328,0.0,ij,2.4947376629551328,2.4947376629551328,0.0,4.461022353259193,4.461010743490113,True,True,-0.00339957567502136,-1.1609769080322963e-05
196,1,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.61030638]]","[[ 0.         -0.00631214  2.00809647  2.02892681]
 [ 0.          0.          3.00017555  2.49473766]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  2.02892681]
 [ 0.          0.          3.00017555  2.49473766]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.461010743490113,2.4947376629551328,0.0,2.4947376629551323,0.0,ij,2.4947376629551323,2.4947376629551323,0.0,4.46101074349011,4.461010743490114,True,False,-2.6645352591003757e-15,3.552713678800501e-15
197,3,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.61030638]]","[[ 0.         -0.00631214  2.00809647  2.02892681]
 [ 0.          0.          3.00017555  2.49473766]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  2.02892681]
 [ 0.          0.          3.00017555  2.49473766]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.461010743490114,0.0,2.4947376629551323,0.0,2.494737662955132,ji,2.494737662955132,0.0,2.494737662955132,4.461010743490112,4.46101074349011,True,True,-1.7763568394002505e-15,-1.7763568394002505e-15
198,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.61030638]]","[[ 0.         -0.00631214  2.00809647  2.02892681]
 [ 0.          0.          3.00017555  2.49473766]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  2.02892681]
 [ 0.          0.          3.00017555  2.49473766]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.46101074349011,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.46101074349011,4.46101074349011,True,True,0.0,0.0
199,1,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         5.61030638]]","[[ 0.         -0.00631214  2.00809647  2.02892681]
 [ 0.          0.          3.00017555  2.49473766]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  2.02892681]
 [ 0.          0.          3.00017555  2.49473766]
 [ 0.          0.          0.          0.48851965]
 [ 0.          0.          0.          0.        ]]",4.46101074349011,0.0,-0.006312144293175576,-0.00322697156278278,-0.006312144293175576,ji,-0.006312144293175576,0.0,-0.006312144293175576,4.46101074349011,4.46101074349011,True,True,0.0,0.0
